Arquivo,Linha,Coluna,Padrão,Match,Severidade,Crítico,Descrição,Sugestão
src/components/settings/KeysManagementSection.tsx,303,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/KeysManagementSection.tsx,306,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/KeysManagementSection.tsx,335,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/KeysManagementSection.tsx,348,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/KeysManagementSection.tsx,359,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ManusAutomationSection.tsx,26,33,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ManusAutomationSection.tsx,65,35,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ManusAutomationSection.tsx,210,47,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ManusAutomationSection.tsx,210,35,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/ManusAutomationSection.tsx,311,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ManusAutomationSection.tsx,367,68,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ScriptRefactorSection.tsx,125,97,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ScriptRefactorSection.tsx,146,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ScriptRefactorSection.tsx,162,58,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ScriptRefactorSection.tsx,170,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ScriptRefactorSection.tsx,209,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ScriptRefactorSection.tsx,516,46,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ScriptRefactorSection.tsx,576,83,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ScriptRefactorSection.tsx,636,49,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ScriptRefactorSection.tsx,696,83,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ScriptRefactorSection.tsx,733,87,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/StorjSection.tsx,124,49,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/StorjSection.tsx,124,37,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/StorjSection.tsx,458,49,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/StorjSection.tsx,458,37,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/ThemeSelector.tsx,146,47,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ThemeSelector.tsx,146,35,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/ThemeSelector.tsx,209,43,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ThemeSelector.tsx,209,31,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/ThemeSelector.tsx,275,47,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/ThemeSelector.tsx,275,35,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/VoiceAnalyticsCharts.tsx,19,40,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceCommandHistory.tsx,78,40,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceCommandHistory.tsx,91,51,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceCommandHistory.tsx,99,51,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceCommandHistory.tsx,107,51,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceCommandHistory.tsx,115,51,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceCommandHistory.tsx,126,36,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceCommandHistory.tsx,165,59,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceCommandHistory.tsx,200,51,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceCommandHistory.tsx,267,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceCommandHistory.tsx,274,36,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,89,45,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,89,33,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/VoiceControlSection.tsx,128,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,137,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,158,45,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,173,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,182,51,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,183,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,199,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,208,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,223,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,243,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,257,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,282,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,294,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,311,46,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,367,48,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,410,49,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,436,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,449,69,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,462,48,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceControlSection.tsx,479,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceTrainingMode.tsx,125,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceTrainingMode.tsx,160,43,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceTrainingMode.tsx,212,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceTrainingMode.tsx,219,45,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceTrainingMode.tsx,229,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceTrainingMode.tsx,293,51,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VoiceTrainingMode.tsx,357,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VolumeNormalizationSection.tsx,40,43,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VolumeNormalizationSection.tsx,40,31,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/VolumeNormalizationSection.tsx,65,44,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VolumeNormalizationSection.tsx,88,56,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VolumeNormalizationSection.tsx,101,48,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VolumeNormalizationSection.tsx,127,101,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VolumeNormalizationSection.tsx,138,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VolumeNormalizationSection.tsx,143,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VolumeNormalizationSection.tsx,147,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/VolumeNormalizationSection.tsx,156,60,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,123,29,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,133,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,141,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,149,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,162,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,180,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,207,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,210,40,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,218,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,221,40,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,228,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,231,40,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,260,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,263,40,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,271,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,323,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,338,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,404,60,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/YouTubeMusicSetupWizard.tsx,412,35,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/spicetify/ThemePreviewCard.tsx,169,68,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,66,64,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,68,65,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,96,46,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,106,32,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,111,34,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,112,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,118,40,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,123,38,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,165,36,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,172,55,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,191,32,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,282,85,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,295,50,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,325,51,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,325,39,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/system/TraceViewer.tsx,356,77,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,365,44,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,369,44,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,373,44,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/system/TraceViewer.tsx,377,44,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/admin/Admin.tsx,132,49,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/admin/Admin.tsx,132,37,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/admin/AdminFeedback.tsx,23,47,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/admin/AdminFeedback.tsx,23,35,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/admin/AdminFeedback.tsx,52,36,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/admin/AdminFeedback.tsx,57,48,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/admin/AdminLibrary.tsx,107,51,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/admin/AdminLibrary.tsx,107,39,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/admin/AdminLibrary.tsx,110,85,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/admin/AdminLogs.tsx,36,51,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/admin/AdminLogs.tsx,36,39,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/brand/BrandGuidelines.tsx,232,51,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/BrandGuidelines.tsx,232,39,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/brand/BrandGuidelines.tsx,251,51,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/BrandGuidelines.tsx,251,39,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/brand/BrandGuidelines.tsx,272,51,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/BrandGuidelines.tsx,272,39,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/brand/BrandGuidelines.tsx,324,51,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/BrandGuidelines.tsx,324,39,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/brand/BrandGuidelines.tsx,420,51,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/BrandGuidelines.tsx,420,39,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/brand/BrandGuidelines.tsx,488,53,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/BrandGuidelines.tsx,488,41,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/brand/BrandGuidelines.tsx,546,51,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/BrandGuidelines.tsx,546,39,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/brand/BrandGuidelines.tsx,594,53,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/BrandGuidelines.tsx,594,41,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/brand/BrandGuidelines.tsx,679,51,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/BrandGuidelines.tsx,679,39,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/brand/BrandGuidelines.tsx,808,51,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/BrandGuidelines.tsx,808,39,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/brand/LogoGitHubPreview.tsx,68,68,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/LogoGitHubPreview.tsx,73,27,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
